"","nomem_encr","Extraversion","Agreeableness","Conscientiousness","Emotional_stab","Openness","Self_esteem"
"1801",827590,4.2,3.7,3.3,3.5,4,5.85
"1802",827593,2.9,3.3,4.2,4.5,3.3,6.46
"1803",827597,3,3.5,3.6,3.6,3,4.62
"1804",827618,4,4.5,4.3,4.4,4.2,6.46
"1805",827630,3.4,2.9,3.2,2.2,3.5,4.92
"1806",827636,2.6,3.1,3.4,3.8,3,4.92
"1807",827676,3.5,4.2,3.9,4.6,3.5,6.77
"1808",827700,2.5,3.9,4.3,3.7,3.2,5.38
"1809",827737,3.3,3.5,4,3.5,3.1,5.69
"1810",827783,3.7,4,3.7,3.8,3.9,6.23
"1811",827792,2.8,3.7,3,2.7,2.6,4.85
"1812",827807,4,4.3,3.9,1.8,3.8,6.46
"1813",827813,2.5,3.1,3.1,3.5,3,5.31
"1814",827819,2.7,3.7,2.3,4.5,3.6,5.69
"1815",827853,4.1,4.1,3.9,3.3,3.4,6.08
"1816",827871,2.9,3.3,3.3,3.6,3,5.92
"1817",827877,2.8,3.1,3.7,3.7,2.7,4.54
"1818",827883,1.7,3.5,3.2,2.4,3,4.23
"1819",827886,1.7,3.3,4.2,3.8,4.2,5.92
"1820",827923,3.2,2.4,3.5,3.3,3.2,5.85
"1821",827960,3.4,3.5,3.9,3.8,3.1,6.62
"1822",827984,3.4,4,3.9,1.8,4,5.31
"1823",827993,3.9,3.8,2.8,2.5,3.8,4.54
"1824",827999,3.1,3.1,2.9,3.2,3,3.92
"1825",828012,3.4,4.2,4.1,4,3.3,6.08
"1826",828030,2.8,3.6,4,3.9,3.8,4.54
"1827",828033,3,4,3.7,2.9,3.5,4.54
"1828",828042,4.4,4,3.2,3.4,4.1,6.46
"1829",828048,3.3,3.8,3.7,3.5,4.1,6
"1830",828067,3.6,4,4.2,3.9,3.7,6.15
"1831",828100,3.5,4.3,5,2.1,4.5,6.31
"1832",828106,2.7,4.1,4.2,2.9,3.4,4.23
"1833",828112,2.8,4.2,3.8,2.8,3,4.62
"1834",828125,3.2,3.6,3.4,3.6,2.9,4.23
"1835",828128,2.7,3.4,2.7,2.2,3,3.31
"1836",828146,2.6,3.6,1.9,3.9,4,4.31
"1837",828161,3.9,3.8,4,3.7,3.7,6
"1838",828164,2.7,3.7,3.4,2.6,3.2,4.62
"1839",828170,2.6,3,3.7,3.6,3.7,5.85
"1840",828173,3.9,3.2,3.6,4.2,3.2,6.15
"1841",828186,3.9,3.8,4,4.7,4.1,6.08
"1842",828192,2.4,4,4.1,4.4,3.9,6
"1843",828207,4,4.6,3.8,3.2,3.7,7
"1844",828219,3.2,3.9,3.9,3.5,3.2,6
"1845",828231,3.7,3.3,3.8,2.9,3.3,5.62
"1846",828247,2.6,3.7,2.9,3,3.2,3.92
"1847",828262,4,3.4,2.6,4.1,3.9,5.62
"1848",828265,2.6,3.9,4.9,3.9,3.1,6.69
"1849",828335,3,4.2,4.4,3.2,3.2,4
"1850",828338,2.7,3.4,3.2,2.6,3.9,5.08
"1851",828341,4.4,4.4,4.4,3.7,4.2,7
"1852",828363,2.2,3.9,3.9,4,3.5,4.08
"1853",828381,2,2.5,4,2.8,3.2,4.31
"1854",828387,2.9,4,3.5,3.8,3.5,6
"1855",828393,3.3,2.7,2.3,3.6,4.4,5.46
"1856",828414,3.2,3.4,3.6,3.7,3.1,5.54
"1857",828427,4.1,3.6,4.8,4.2,3.6,6.85
"1858",828436,1.7,2.2,2.2,2.4,4,3.08
"1859",828448,4,3.8,4.2,3.3,3.9,5.92
"1860",828454,2.3,3.5,3.9,3.4,2.5,6
"1861",828472,3.2,4.4,3.7,4.7,3,6.54
"1862",828475,2.8,3.5,4,4.1,3.9,6.54
"1863",828482,3.7,3.9,4.6,4.2,3.8,6.38
"1864",828509,3,3,3,3,3,4
"1865",828536,3.5,3.9,4.2,4.6,3.3,6.38
"1866",828561,3.5,3.5,3.7,3.2,3.7,5.46
"1867",828579,2.6,3.2,3.3,3.1,2.9,3.77
"1868",828591,3.1,4.1,4.1,2.9,3.8,6.31
"1869",828613,3.7,4.2,4,4.4,3.7,6.15
"1870",828640,2.6,4,3,2.9,3,3.85
"1871",828646,2.8,3.1,2.8,3.4,3.1,4.77
"1872",828665,2.9,3.9,4.2,3.7,4.4,6.31
"1873",828668,1.9,3.4,4.1,2.7,3.1,4.31
"1874",828674,4.6,4,3.2,4.6,3.8,5.62
"1875",828680,3.3,4.4,4.4,4.6,3,6.46
"1876",828692,3.6,3.8,4.4,4.6,4.3,6.77
"1877",828695,2.8,4.4,4.8,3.6,3.2,6.15
"1878",828701,1.9,3.8,4.2,3.2,3,5.31
"1879",828729,2.6,3.4,3.7,4.1,3.3,5.85
"1880",828738,3.2,4.1,4,3,3.5,5.38
"1881",828756,3.1,3.5,3.5,3.9,3.5,6.31
"1882",828765,3.3,3.5,4,4.5,3.4,5.15
"1883",828768,3.7,4.3,4.1,4.6,4.2,6.08
"1884",828787,2.9,4.5,3.8,3.8,3.6,6.08
"1885",828796,4.1,3.9,3.2,3.6,3.4,5.62
"1886",828811,3.2,3.1,3,2.8,3.2,4.77
"1887",828817,3.8,3.8,3.7,4.1,3.1,5.23
"1888",828823,3.6,3,3.2,3.1,2.8,4.23
"1889",828839,3.2,2.8,3,2.9,3,4.23
"1890",828857,3.5,4,4.1,4.1,3,4.54
"1891",828903,3.7,3.6,3,3.3,3.6,4.85
"1892",828939,4.1,3.8,3.1,3.1,3.6,5.08
"1893",828945,3.6,3.6,3.9,3.2,4,5.23
"1894",828970,3.5,4.2,3.5,3.4,3.3,5.54
"1895",828994,3.1,3.8,3.6,3.1,2.7,3.92
"1896",828997,3.5,3.7,3.3,3.2,4.7,6.23
"1897",829000,3.2,4.5,4.1,4.3,3.3,6.31
"1898",829013,3.3,3.5,3.5,4.2,2.8,5.69
"1899",829016,3.5,4.1,4.5,4.6,4.6,7
"1900",829049,3,3.8,4.1,3.3,3.7,6.15
"1901",829055,2.8,3.9,3.9,3.6,3.1,5.69
"1902",829061,1.9,3.9,3.1,3,3.2,4.46
"1903",829074,3.5,2.9,4.1,2.7,2.8,6.85
"1904",829110,2.6,4.6,3.8,2.7,4.2,4.69
"1905",829135,1.6,4.1,3.1,2.5,3.1,4
"1906",829138,3.2,4.2,3.5,3.1,3.4,5.15
"1907",829171,4,3.6,3.4,3.8,3.9,4.69
"1908",829174,2.8,4.5,3.8,2.2,3.8,3.62
"1909",829199,3.4,3.2,3.6,4.8,4.1,5.77
"1910",829223,4.1,4.3,4.5,3.4,3.5,6.46
"1911",829251,3.6,4.2,4.3,4.3,3.6,5.38
"1912",829257,3.8,3.8,3.6,3.2,3.4,4.31
"1913",829266,2.7,3.8,3.5,3.3,2.7,6.23
"1914",829269,2.2,4.2,4,4,3.7,5.85
"1915",829275,3.3,4,3.7,3.7,3.4,5.08
"1916",829290,2.4,3.8,4,4.3,3.3,5.92
"1917",829293,3.4,3.5,3.2,4,3.9,5.15
"1918",829299,4,3.5,3.1,3.3,3.7,5.85
"1919",829302,3.5,4.4,4.2,3.8,4,6
"1920",829309,4.1,3,3.8,4.2,3.5,6
"1921",829312,2.6,3.8,4.4,4,2.6,5.85
"1922",829330,2.2,3.1,4.1,3.9,3.5,4.38
"1923",829345,3.3,3.3,3.5,3.2,3,4.77
"1924",829348,1.7,3.6,4,2.7,3.4,3.31
"1925",829373,1.8,2.7,3.6,3,3.4,4.77
"1926",829385,3,3,3,3,3,4
"1927",829400,4.7,4.8,3.2,4.8,3.7,6.69
"1928",829412,2.2,3.7,4.1,4.3,3.3,6.69
"1929",829415,2.5,4.5,4.5,2.8,2.7,4.46
"1930",829434,4.4,4.9,4.4,4.1,4.4,6.62
"1931",829440,3.1,3.6,3.6,3.9,3.4,6.08
"1932",829479,3.6,3.8,3.3,3.3,3.2,4.69
"1933",829483,2.7,3.5,3.5,3.9,3.3,5.31
"1934",829486,2,3.7,2.9,1.8,3.8,4
"1935",829522,2.9,3.9,3.7,3.7,3.5,4.69
"1936",829528,2.1,2,3.3,2.9,2.7,5.15
"1937",829544,2.8,4.1,2.8,2.7,3.3,5.85
"1938",829553,4,3.9,3.7,3.5,3.7,6.08
"1939",829568,3,3,3,3,3,4
"1940",829583,3.6,3.7,3.8,3.5,3.5,6.31
"1941",829605,3.1,3.9,4.1,4,4,6.69
"1942",829620,4,4.5,3.7,4.7,3.9,5.54
"1943",829632,2.1,3.8,2.9,3,2.7,3.15
"1944",829672,3.5,4.4,4.1,2.9,3.1,5.54
"1945",829693,2.2,4.5,4.4,2.4,3.1,3.92
"1946",829699,3.5,3.7,3.6,2.9,3.2,5.08
"1947",829724,2.9,4.4,3.9,3.6,3.7,4.77
"1948",829733,4.2,4.4,3.4,3.6,3.3,5.54
"1949",829757,2.4,3.6,3.6,2.7,3.1,5.85
"1950",829766,3.8,3.8,3.8,4.6,2.5,5.62
"1951",829769,2.7,3.2,3.6,2.8,3,5.08
"1952",829782,3.5,4.2,3.8,4.1,3.2,6.31
"1953",829797,2.9,3.5,3.9,4.3,3.4,4.46
"1954",829800,3.1,3.3,3,3.5,2.6,4.92
"1955",829815,3.8,4,3.3,3.7,3.4,5.85
"1956",829827,3.9,4.2,4.2,3,3.6,6.85
"1957",829882,3,3.9,4.2,2.9,3.1,7
"1958",829885,4,4.3,4.6,2.9,4.1,5.85
"1959",829888,2,4,3.6,1.8,3.2,1.46
"1960",829891,3.1,3.6,3.8,3.8,3,5.38
"1961",829913,4,4.3,4.5,4.1,3.8,5.23
"1962",829916,3.2,4.2,4.3,3.2,3.4,5.54
"1963",829919,4.5,4.7,3.8,4.6,4.1,6.77
"1964",829922,3.5,4.6,3.3,1.4,3.7,1.92
"1965",829928,2.4,3.4,3.3,2.4,3.1,4.62
"1966",829980,2.9,2.9,2.8,2.9,3,3.31
"1967",830001,2.5,3.8,4,2.8,3.2,4.69
"1968",830004,3.6,4.2,4.2,4.5,3.3,6.31
"1969",830020,4.5,4.3,3.9,4.5,4,6.62
"1970",830068,2.9,3.7,3.2,2.4,2.9,3.92
"1971",830072,4.6,4.3,3.9,2.5,3.2,6.54
"1972",830075,3.6,4.4,4.1,3.5,3.4,5.69
"1973",830078,2.4,3.5,3.4,3.3,2.5,6
"1974",830136,3.8,4.3,4,4.5,3.8,6.31
"1975",830139,3.1,4,3.6,3.9,2.9,4.31
"1976",830145,2.6,2.9,2.6,2.9,2.4,4
"1977",830154,2.7,3.6,3.8,4,3,4.54
"1978",830197,3.6,4.5,4.8,4.4,3.5,6.62
"1979",830209,2.7,3.3,2.4,2,3.6,3.31
"1980",830224,2.9,3.2,2.9,2.7,3.1,4.23
"1981",830233,3.4,3.2,4.4,3.8,3,5.54
"1982",830249,3.3,4,3.8,2.7,3.2,6.08
"1983",830252,2.9,3.1,4.1,3.7,3.2,5.85
"1984",830255,3.4,3.7,3,3.5,3.2,6.92
"1985",830258,3.1,3.4,3.4,3.7,3,5.08
"1986",830276,3,3.7,4.4,4.4,4.1,6.31
"1987",830322,4,3.9,4,2.1,3.6,6.08
"1988",830328,4.1,3.9,3.8,4.4,2.8,6.77
"1989",830343,3,2.7,4.6,4.5,3.8,6.31
"1990",830404,3,3.2,3.2,3,3.2,4
"1991",830422,2.8,3.4,3,3.9,2.6,5.46
"1992",830432,4,4.4,4.8,3.2,3.2,6.08
"1993",830444,4.3,3.8,3.6,3.2,4.1,5.38
"1994",830453,3.9,4.4,4.1,3,3.2,5.31
"1995",830477,3.4,4.1,3.5,3.4,3.3,6.31
"1996",830480,3.1,3.8,4,4.6,3.7,5.92
"1997",830487,3.8,3.4,3.8,3.6,3.2,5.08
"1998",830514,3.3,4,3.1,4.1,3.7,5.62
"1999",830538,3.3,4,4.1,4.3,3.2,5.54
"2000",830560,1.8,2.8,3.7,1.6,3.1,3.77
"2001",830599,3.8,3.9,3.9,3.4,3.7,5.62
"2002",830609,3.8,3.4,3.5,3.7,3.3,5.62
"2003",830621,3.8,3.8,3.6,3.9,3.5,6.15
"2004",830651,3.4,3.2,3.8,3.5,3.2,6.08
"2005",830673,3,4.1,4.1,3.8,3.2,5.62
"2006",830679,3.1,3.5,3.9,3.3,3.5,5.38
"2007",830691,3.8,3.6,2.9,3.4,2.4,5.31
"2008",830712,3.9,4.4,4.8,4.8,4.1,6.92
"2009",830725,2.7,3.8,2.8,2.4,3.1,3
"2010",830731,2,4.1,2.9,2.3,2.9,2.92
"2011",830773,3.4,3.8,3.5,3.7,3.5,6
"2012",830780,3.5,3.8,2.9,3.8,3,5.15
"2013",830825,3.4,4,3.6,3.8,3.5,6.15
"2014",830828,4.1,4.5,5,2.4,3.4,6
"2015",830838,3.8,4,4,4.8,3.6,6.77
"2016",830856,2.2,4,4.3,4.1,3.5,6.08
"2017",830868,3.7,4.5,3.4,4.6,3.8,5.23
"2018",830877,2.4,3.2,4.3,3.9,3.5,6.31
"2019",830950,2.8,3.7,3.1,3.8,2.6,5.92
"2020",830966,3,4.3,3.9,2.5,3.2,5.69
"2021",830984,2.2,3.2,3.5,3,3,4.38
"2022",830993,3.5,4,4.2,4,3,5.85
"2023",831002,2.6,4.5,3.7,1.5,3.5,4.15
"2024",831030,3.1,3.5,4.2,2.3,3.9,4.69
"2025",831036,2.2,3.8,3.2,2.4,3.6,3.38
"2026",831039,3.5,3.9,3.8,3.8,2.7,5.23
"2027",831045,2.8,4.2,3.8,4.1,4.2,6.15
"2028",831048,3.1,3.6,4.1,3,3.7,5.08
"2029",831066,3.6,3.5,3.3,3.7,3,6.23
"2030",831069,3.5,4.4,4.2,2.9,3.8,4.46
"2031",831079,3.5,3.9,3.9,3.2,3.9,5.62
"2032",831082,3.7,3.8,4,3.7,4,6.08
"2033",831091,3.8,4.2,3.8,4.7,3.6,6.23
"2034",831124,3.4,3.9,4,3.6,4.4,6.92
"2035",831134,4.3,4.9,4.7,4.5,3.1,6.54
"2036",831152,2.4,3.9,4.1,3.7,3.3,7
"2037",831167,2.9,3.3,2.8,2.8,3,3.77
"2038",831192,2.8,3.6,2.8,4,3.5,5.92
"2039",831207,3.2,3.9,4,3.9,3.1,6.15
"2040",831256,3.1,3.4,3.4,2.6,3.3,4.23
"2041",831259,3.2,3.5,3.5,4.2,3.3,5.62
"2042",831262,2.2,2.9,4.4,4.6,3.8,6.08
"2043",831265,3.3,4.1,4.4,3.2,3.9,6.31
"2044",831274,2.6,3.2,3.6,2.5,3.2,3.08
"2045",831301,2.7,4.1,3.9,3.9,2.9,5.38
"2046",831304,3.1,3.9,3.2,3.1,3.3,4
"2047",831326,3.6,3.9,3.5,3.7,3.8,5.23
"2048",831329,4.3,4,1.7,2.3,4.7,5.54
"2049",831335,3.2,3.1,3,2.4,4,2.69
"2050",831338,3.2,3.2,3.7,3.6,3,4.77
"2051",831359,1.5,3.1,3.1,3.4,2.8,4.23
"2052",831384,4.1,4,4,4.3,3.8,6.46
"2053",831399,4.1,4.1,3.6,3.8,3.4,6.77
"2054",831408,2.9,3.6,3.3,3.5,3.5,5.69
"2055",831414,3.3,3.9,3.9,2.8,3.8,6.31
"2056",831420,3.4,3.8,3.6,3.2,3.6,5
"2057",831472,2.6,3.7,3.1,4.1,3.5,5.92
"2058",831478,3.2,4.3,4.3,4.5,3.9,6.38
"2059",831481,2.2,3.5,3.9,2.7,3.5,5.23
"2060",831491,3.2,3.8,2.9,3.5,2.9,4.77
"2061",831503,2.2,3.3,3,3.8,3.2,4.46
"2062",831509,3.1,3.4,4,2.5,3.7,4
"2063",831521,3.4,4.4,2.9,3.7,3.5,6.15
"2064",831527,3.66666666666667,3.5,4.16666666666667,4.16666666666667,4.16666666666667,NA
"2065",831536,3.4,4,3.4,2.9,3.9,6.23
"2066",831594,2.5,4.1,3.2,3,2.2,4.38
"2067",831613,4.1,4,3.9,4,3.9,5.85
"2068",831631,3.7,4.1,3.5,3.9,4.5,6.46
"2069",831646,4.1,4.7,4.2,4.9,3.9,6.62
"2070",831649,3.5,4.3,3.9,4.2,3.2,6.92
"2071",831665,3.8,4.2,4.2,3.8,3.4,6
"2072",831674,3.7,4.1,4.2,3.1,4,3.77
"2073",831677,3.3,3.3,3.7,4.1,3.7,6.23
"2074",831680,3,3.5,3.5,4.2,3.8,5.92
"2075",831683,3.1,3.4,3.5,3,3.5,5.62
"2076",831735,3.4,4,4.5,3,3.2,5.31
"2077",831790,2.8,3.7,3.6,3.3,3.1,4.69
"2078",831799,4,4.5,3.9,2.8,3.8,6
"2079",831808,2.5,3.6,3.9,3.9,2.9,4.92
"2080",831829,3.8,4,4.3,4.3,3.5,5.85
"2081",831842,3.8,4.4,3.8,2.2,4.1,3.92
"2082",831848,3.1,3.4,3.5,3.4,3.3,5.46
"2083",831878,3.9,3.9,4.2,5,3.3,6.38
"2084",831896,3.1,3.1,4.2,4.2,3.3,6.46
"2085",831906,2.9,3.7,3.4,3.6,3.3,6
"2086",831912,2.5,3.6,4.1,3.9,4.3,6.08
"2087",831933,3.1,3.7,3.2,3.2,3.2,4.69
"2088",831936,3.5,4.6,4.5,4.1,3.9,5.69
"2089",831964,2.9,3.6,3.4,1.9,2.8,2.92
"2090",831967,3.1,4,3.5,2.6,3.6,5.69
"2091",831994,2.4,4,3.4,3.3,2.8,4.31
"2092",832012,2.8,2.9,3.8,3.6,3.2,5.31
"2093",832019,3,3.7,3.7,3.2,3.1,4.62
"2094",832040,3.4,3.4,3,3.2,3.2,5.54
"2095",832052,3,3.2,4.1,4,4.1,5.77
"2096",832067,3.9,4.4,2.3,2,3.3,2.23
"2097",832101,3.4,4.1,3.3,3.7,3.2,6.31
"2098",832113,3.4,4,3.5,3.5,3.8,4.62
"2099",832128,3.7,4.3,3.4,4.8,4.2,6.85
"2100",832141,3.5,3.7,4,3.6,3.6,5.77
"2101",832144,2.9,4.7,4.7,3.6,4.1,6.85
"2102",832156,3.5,4.4,4.6,3.7,4,6.38
"2103",832205,4.6,4.3,3.9,3.8,4.3,6.85
"2104",832223,1.8,3.7,3.2,3,2.4,5.38
"2105",832244,1.9,3.4,3.8,3.9,3.5,5.15
"2106",832272,3.7,3.1,3.7,3.4,4.8,5.77
"2107",832281,3.6,4.4,3.8,4.5,4.1,6.46
"2108",832287,2.6,3.4,3.5,2.5,3,2.15
"2109",832290,2.7,4.2,4.3,3.2,4.2,6.31
"2110",832296,2.4,3.6,3.5,3.8,3.2,4.77
"2111",832305,2.6,3.6,4.1,4.7,2.8,6.92
"2112",832312,2.6,3.1,4.2,4.6,3.2,6.62
"2113",832327,4.5,3.8,2.9,3.2,3.4,5.85
"2114",832345,3.3,4.1,2.9,4.5,3.9,5.92
"2115",832366,3.1,3.9,3.7,2.5,3.3,4.08
"2116",832373,4.1,3.7,3.2,4.6,4.3,6.77
"2117",832400,3.3,4.4,4.5,4.3,3.7,5.62
"2118",832412,2.8,3.1,3.2,2.5,3.8,4.46
"2119",832431,3.3,4.6,3.7,3.8,3.2,5.38
"2120",832455,3.6,4,3.2,3.5,2.8,5.38
"2121",832458,2.6,4.3,3.7,2.9,3.6,4
"2122",832467,4,3.6,3.4,3.2,3.8,5.23
"2123",832479,3.5,4,3.8,3.5,3.5,5.46
"2124",832482,4.3,3.9,3.9,2,4.4,5.54
"2125",832492,2.9,4.1,3.1,3.2,3.8,5.15
"2126",832495,3.2,3.4,3.4,3,3.1,4.46
"2127",832516,2.7,3.8,3.7,3.4,3.2,5.69
"2128",832577,3.5,4.7,4.1,3.9,3.2,5.69
"2129",832614,3,4.1,3.8,2.8,3.3,4.08
"2130",832623,2.5,3.4,3.9,2.9,3.2,5.85
"2131",832644,3.7,4.1,3,2.3,2.8,4.31
"2132",832647,3.2,4.8,4.3,3.9,3.9,6.92
"2133",832666,2.8,3.7,4,3.4,3.7,6.46
"2134",832727,3.1,2.6,3.1,3.7,3.9,5.62
"2135",832766,4.2,3.9,3,4.4,4.3,6.15
"2136",832772,3.9,4.4,4.2,4,3.8,5.54
"2137",832830,3.9,4.2,3,2.7,3.6,6.08
"2138",832836,3.5,4.2,3.2,2.6,3.2,4.69
"2139",832849,2.1,3.6,3.3,3.5,3.1,5.31
"2140",832867,3.8,4.4,2.6,3,3.5,2.62
"2141",832888,4.4,4.6,3.7,3.9,3.8,6.62
"2142",832894,3.3,3.9,3.8,3.2,3.7,5.38
"2143",832910,3.6,4,3.4,2.7,3.5,5.92
"2144",832919,3.6,4.1,2.7,3.8,3.8,6.08
"2145",832931,3.4,4.5,4,3.9,3.7,6.23
"2146",832946,2.8,3.8,3.6,2.7,3.8,6.23
"2147",832986,3.8,4.1,4,3.8,2.8,6
"2148",832995,NA,NA,NA,NA,NA,NA
"2149",833007,2.2,3.4,3.1,3.4,3,4.62
"2150",833023,3.3,4.3,4.5,1.8,4.5,7
"2151",833041,3.4,3.7,3.8,3.1,3.6,5.08
"2152",833053,3.3,3.7,3.3,2.5,3.4,4.31
"2153",833074,3.3,4,3.4,3,3.1,5.46
"2154",833081,2.8,4,3.5,4.8,3.7,6.77
"2155",833105,2.6,3.2,4.2,3,3.8,5.77
"2156",833108,4.2,4.2,3,2.7,3.6,3.08
"2157",833123,4.2,4,3.9,4.9,4.7,6.77
"2158",833132,3.6,3.9,3.9,4.2,3.2,5.85
"2159",833200,3.6,4.3,3.6,3.9,3.6,6.23
"2160",833206,4.4,3.3,2.6,3.3,4.3,5.08
"2161",833239,3.6,4.1,4.5,4.7,3.8,6.85
"2162",833245,4.2,4.1,3.5,3.5,3.6,5
"2163",833261,3.6,3.7,4,3.1,3.4,5.85
"2164",833273,4.3,4.6,3.4,4,3.9,6.08
"2165",833288,1.8,3,2.9,3.6,3,4.46
"2166",833291,2.4,3.9,4,3.4,2.7,4.62
"2167",833306,3.5,4.4,3.7,2,3.5,5.23
"2168",833312,2.3,3.8,3.5,4.4,3.9,6.46
"2169",833346,3,4,4.2,3.1,2.9,5
"2170",833349,2.9,3.6,2.6,2.2,2.8,4.77
"2171",833352,3.3,4,3.7,2.9,3.8,5.08
"2172",833401,3.6,3.7,3.6,3.6,3.4,4
"2173",833435,4,4.5,4,4,4.5,NA
"2174",833438,4.1,4.3,4,4,3.7,6.08
"2175",833444,3.9,4.3,4,3.7,3.5,6.54
"2176",833447,4,4,2.7,3.9,3.7,5.38
"2177",833450,3,4,4.2,4.2,3.9,6.54
"2178",833453,2.9,3.9,4.2,2.4,3.8,5.77
"2179",833468,3.9,3.7,4.1,3.9,3.8,6.08
"2180",833483,3.2,4.2,3.9,4.2,3.6,5.77
"2181",833508,3.7,4.1,3.7,2.6,3.5,4.77
"2182",833547,3.3,3.5,3.8,2.5,3.5,2.92
"2183",833551,3.2,3.5,3.1,2.9,3.2,4.38
"2184",833557,3,3.5,3.4,3.3,2.4,4.85
"2185",833560,3.7,4.2,4.2,4.1,4.1,6.31
"2186",833569,3.6,4.4,4.5,4.3,2.8,6.62
"2187",833581,2.4,2.5,3.9,2.9,4.4,5.92
"2188",833636,2.5,3.4,4.1,2.9,3.1,5.62
"2189",833639,3.9,3.8,4,3.8,3.3,6.08
"2190",833657,2.3,3.6,3.1,5,3.1,6.23
"2191",833663,2.2,3,3.5,2.8,3.3,3.85
"2192",833679,3.8,4.2,3.9,4.2,3.6,6.62
"2193",833685,4.3,4.4,4.6,4.3,3.9,6.31
"2194",833691,3.1,3.9,4.2,4.5,4,6.62
"2195",833697,3,3.8,3.3,2.9,3,4.38
"2196",833700,3.4,4.2,3.4,4,3,5.46
"2197",833703,3.9,3.9,4.5,3.4,3.6,5.38
"2198",833706,3.9,4,3.5,3.8,3.8,6
"2199",833724,3,3.9,3.4,3.8,3.4,5.77
"2200",833758,2.9,4.1,3.7,3.4,3.5,5.69
"2201",833770,3.2,3.9,3.9,3.4,3.3,4.62
"2202",833779,2.4,3.1,3.8,2.9,2.8,4.62
"2203",833782,2.8,4.3,3.7,2.9,2.8,5.15
"2204",833792,4.9,4.3,4,3.1,4.1,6.38
"2205",833795,3.1,3.5,3.4,2.6,3.6,4.15
"2206",833801,3.3,4.1,3.5,4.6,4.4,5.69
"2207",833825,2.8,4.4,4.4,4.2,4,4.15
"2208",833901,4,4.6,4,2.7,2.8,5.38
"2209",833905,2.2,3.8,3.7,3.1,2.8,4.46
"2210",833908,2.6,4,3.6,2.9,2.9,4
"2211",833911,3.3,3.7,3.9,3.5,2.8,5.62
"2212",833917,4.3,4.2,3.5,4.4,3.9,6.92
"2213",833923,3.1,3.8,4,3.5,2.8,4.46
"2214",833953,2.7,3.8,3.7,3.5,3.3,5.54
"2215",833956,3.7,3.9,4.3,3.6,3.4,6.69
"2216",833963,2.7,3.4,3,3.3,3.7,4.77
"2217",833975,2.9,3.2,3,3.9,3.2,4.92
"2218",833993,2.3,3.7,3.9,4.2,4.5,6.69
"2219",834002,3.4,3.5,3.2,3.6,2.9,5.38
"2220",834011,2.4,2.9,3.3,2.4,3.1,3.46
"2221",834036,4.1,4.8,4.3,3.1,3.5,6.15
"2222",834045,3,3.9,3.8,1.5,3.5,2.85
"2223",834051,3.1,3.3,4.5,3,3.6,5.38
"2224",834057,3.8,4.4,3.9,4.6,3.8,6.15
"2225",834082,2.5,4,3.9,2.6,3.2,4.38
"2226",834094,2.8,3.9,4.4,3,3.7,5.38
"2227",834100,4,4.3,4.7,4,3.8,6.62
"2228",834106,3.8,4.5,4.2,3.6,3.3,5.69
"2229",834112,4.2,4.7,4.7,4.9,4.3,6.08
"2230",834124,4.1,4.6,4.6,2.2,2.8,4.15
"2231",834133,2.6,4,4.3,3.9,4.1,5.23
"2232",834143,2.5,3.8,4.5,3.4,3.2,6.46
"2233",834146,3.5,3.1,3.2,3.1,3.2,5.08
"2234",834170,2.6,3.4,3.8,3.4,3.5,4.85
"2235",834176,2.9,3.9,3,3.8,2.9,5.85
"2236",834194,3.7,3.7,4.3,3.6,3.2,6.15
"2237",834225,3.2,3.3,3.9,3.9,3,5.46
"2238",834231,4.4,4.4,4.6,4.5,3.6,6.54
"2239",834237,3.5,3.9,3.6,3.8,3.8,5.92
"2240",834249,2.8,3.3,3.6,3.2,2.8,4.38
"2241",834268,4.2,4.9,4.5,4,4.5,6.46
"2242",834271,3.6,4.4,2.6,3.1,3,5.54
"2243",834280,3.1,3.6,4.1,3.5,4,6.08
"2244",834283,4.3,3.2,3.2,4,3.1,5.69
"2245",834292,3.2,3.7,4,4,3.8,6.15
"2246",834301,3.1,3.9,3.3,3.3,2.8,5.77
"2247",834320,3.9,3.8,3.6,3.3,3.2,4.38
"2248",834332,3.3,3.7,3.6,2.8,3.9,5.38
"2249",834341,3.3,4.5,4.2,4.2,4,6.77
"2250",834356,3,3.7,4.6,4,3.1,6.08
"2251",834365,1.8,3.7,4.2,2.5,3,3.23
"2252",834368,3.8,3.8,3.5,3,3.8,5.77
"2253",834387,3.3,3.9,3.8,3.3,3.4,4.85
"2254",834408,2.8,4.2,4.3,3.9,3.5,6.38
"2255",834417,2.9,3.8,3.7,3.4,2.9,6.08
"2256",834420,3.9,4.1,3.9,4.2,3.7,6.38
"2257",834429,3.4,4,4.5,4.4,3.1,6.08
"2258",834442,3.1,3.5,4.2,2.8,3.3,5.54
"2259",834451,3.8,3.7,3.6,3.6,4.6,6.08
"2260",834463,3.3,3.7,4.4,2.8,3.8,5
"2261",834472,3.3,4.5,4.5,3.4,3.3,5.62
"2262",834475,4.7,4.8,4,3.7,3.5,6.69
"2263",834500,3,4.1,3.9,3,3.6,6.54
"2264",834512,4,4.6,4.2,2.3,4.3,5.46
"2265",834518,3.7,4.5,4.2,3.3,3.4,5.77
"2266",834521,3.5,3.8,3.5,3.6,4.3,5.69
"2267",834576,2.5,2.3,3.7,2.4,3.3,4.38
"2268",834582,2,3.6,2.4,3.9,3.2,4.77
"2269",834594,3.8,4.1,3.8,3.5,4,6.23
